,gender,match,same_race,age_o,race_o,decision_o,attractiveness_o,sincerity_o,intelligence_o,fun_o,ambition_o,shared_interest_o,like_o,age,field,field_cd,race,race_important,religion_important,from,goal,frequency_of_date,frequency_go_out,career,career_c,decision,attractiveness,sincerity,intelligence,fun,ambition,shared_interest,length,you_call,them_cal
2492,Female,No,No,21.0,European/Caucasion-American,No,5.0,7.0,7.0,6.0,7.0,5.0,2.0,22.0,Epidemiology,"Medican Science, Pharmaceuticals, and Bio Tech",Black/African American,7.0,5.0,New Jersey,Seemed like a fan night out,Twice a month,Once a week,Epidemiologist,Doctor/Medicine,No,1.0,7.0,8.0,9.0,10.0,9.0,Too little,0.0,0.0
2493,Female,No,No,27.0,Other,No,5.0,7.0,6.0,6.0,7.0,5.0,6.0,22.0,Epidemiology,"Medican Science, Pharmaceuticals, and Bio Tech",Black/African American,7.0,5.0,New Jersey,Seemed like a fan night out,Twice a month,Once a week,Epidemiologist,Doctor/Medicine,No,6.0,8.0,8.0,8.0,9.0,8.0,Too little,0.0,0.0
2494,Female,No,No,25.0,European/Caucasion-American,Yes,7.0,5.0,7.0,7.0,,,6.0,22.0,Epidemiology,"Medican Science, Pharmaceuticals, and Bio Tech",Black/African American,7.0,5.0,New Jersey,Seemed like a fan night out,Twice a month,Once a week,Epidemiologist,Doctor/Medicine,No,7.0,8.0,9.0,9.0,9.0,8.0,Too little,0.0,0.0
2495,Female,No,No,28.0,European/Caucasion-American,No,5.0,7.0,7.0,7.0,8.0,5.0,6.0,22.0,Epidemiology,"Medican Science, Pharmaceuticals, and Bio Tech",Black/African American,7.0,5.0,New Jersey,Seemed like a fan night out,Twice a month,Once a week,Epidemiologist,Doctor/Medicine,Yes,9.0,9.0,9.0,9.0,9.0,8.0,Too little,0.0,0.0
2496,Female,No,No,24.0,European/Caucasion-American,No,3.0,8.0,7.0,6.0,7.0,3.0,5.0,22.0,Epidemiology,"Medican Science, Pharmaceuticals, and Bio Tech",Black/African American,7.0,5.0,New Jersey,Seemed like a fan night out,Twice a month,Once a week,Epidemiologist,Doctor/Medicine,Yes,8.0,9.0,9.0,9.0,9.0,8.0,Too little,0.0,0.0
2497,Female,No,No,25.0,Asian/Pacific Islander/Asian-American,No,3.0,9.0,7.0,6.0,8.0,6.0,8.0,22.0,Epidemiology,"Medican Science, Pharmaceuticals, and Bio Tech",Black/African American,7.0,5.0,New Jersey,Seemed like a fan night out,Twice a month,Once a week,Epidemiologist,Doctor/Medicine,No,5.0,8.0,9.0,9.0,9.0,6.0,Too little,0.0,0.0
2498,Female,Yes,Yes,34.0,European/Caucasion-American,Yes,10.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,Yes,8.0,9.0,9.0,7.0,6.0,9.0,Just Right,0.0,1.0
2499,Female,No,No,25.0,Asian/Pacific Islander/Asian-American,No,6.0,6.0,6.0,7.0,6.0,10.0,6.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,No,7.0,6.0,7.0,6.0,6.0,7.0,Just Right,0.0,1.0
2500,Female,No,No,24.0,Asian/Pacific Islander/Asian-American,No,7.0,7.0,6.0,6.0,5.0,3.0,4.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,No,8.0,8.0,8.0,7.0,6.0,5.0,Just Right,0.0,1.0
2501,Female,No,Yes,26.0,European/Caucasion-American,No,4.0,,,1.0,,1.0,1.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,No,6.0,6.0,6.0,6.0,6.0,6.0,Just Right,0.0,1.0
2502,Female,No,Yes,21.0,European/Caucasion-American,No,4.0,5.0,5.0,5.0,5.0,5.0,3.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,No,6.0,7.0,7.0,7.0,7.0,6.0,Just Right,0.0,1.0
2503,Female,No,No,27.0,Other,No,6.0,8.0,7.0,7.0,7.0,6.0,7.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,No,6.0,8.0,8.0,7.0,6.0,9.0,Just Right,0.0,1.0
2504,Female,No,Yes,25.0,European/Caucasion-American,Yes,8.0,3.0,8.0,8.0,4.0,1.0,6.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,No,7.0,7.0,7.0,9.0,9.0,9.0,Just Right,0.0,1.0
2505,Female,No,Yes,28.0,European/Caucasion-American,No,5.0,7.0,7.0,6.0,6.0,6.0,5.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,Yes,7.0,7.0,7.0,7.0,7.0,7.0,Just Right,0.0,1.0
2506,Female,No,Yes,24.0,European/Caucasion-American,No,5.0,7.0,6.0,5.0,5.0,6.0,6.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,Yes,8.0,8.0,8.0,8.0,8.0,8.0,Just Right,0.0,1.0
2507,Female,No,No,25.0,Asian/Pacific Islander/Asian-American,No,6.0,8.0,7.0,7.0,6.0,6.0,7.0,24.0,Social work,Social Work,European/Caucasion-American,1.0,1.0,Uzbekistan,Seemed like a fan night out,Almost never,Once a week,boxing champ,Creative Arts/ Entertainment,No,7.0,8.0,7.0,6.0,6.0,6.0,Just Right,0.0,1.0
2508,Male,Yes,No,29.0,Asian/Pacific Islander/Asian-American,Yes,5.0,6.0,6.0,6.0,6.0,6.0,6.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,10.0,10.0,8.0,6.0,7.0,Just Right,4.0,2.0
2509,Male,No,No,23.0,Other,Yes,7.0,7.0,7.0,7.0,7.0,7.0,6.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,10.0,10.0,7.0,10.0,8.0,Just Right,4.0,2.0
2510,Male,Yes,No,28.0,Asian/Pacific Islander/Asian-American,Yes,7.0,7.0,8.0,6.0,7.0,5.0,6.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,10.0,10.0,10.0,7.0,10.0,6.0,Just Right,4.0,2.0
2511,Male,No,Yes,22.0,European/Caucasion-American,Yes,5.0,7.0,7.0,5.0,6.0,5.0,6.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,8.0,10.0,10.0,10.0,10.0,10.0,Just Right,4.0,2.0
2512,Male,No,No,35.0,Asian/Pacific Islander/Asian-American,No,5.0,7.0,7.0,5.0,,4.0,7.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,10.0,10.0,8.0,9.0,7.0,Just Right,4.0,2.0
2513,Male,No,No,30.0,Latino/Hispanic American,No,3.0,7.0,6.0,4.0,6.0,7.0,2.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,10.0,10.0,10.0,10.0,10.0,5.0,Just Right,4.0,2.0
2514,Male,Yes,No,24.0,Asian/Pacific Islander/Asian-American,Yes,7.0,8.0,7.0,8.0,7.0,6.0,8.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,10.0,9.0,8.0,8.0,9.0,9.0,Just Right,4.0,2.0
2515,Male,No,No,22.0,Black/African American,Yes,8.0,9.0,8.0,9.0,10.0,7.0,7.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,10.0,10.0,10.0,8.0,10.0,9.0,Just Right,4.0,2.0
2516,Male,No,No,22.0,Black/African American,Yes,7.0,8.0,8.0,8.0,9.0,8.0,8.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,8.0,10.0,10.0,8.0,9.0,6.0,Just Right,4.0,2.0
2517,Male,Yes,Yes,24.0,European/Caucasion-American,Yes,8.0,9.0,9.0,7.0,6.0,9.0,7.0,34.0,International Business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,Nebraska,To meet new people,Twice a month,Twice a week,International Business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,4.0,2.0
2518,Male,No,Yes,29.0,Asian/Pacific Islander/Asian-American,No,5.0,5.0,5.0,5.0,5.0,,5.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,No,6.0,6.0,7.0,6.0,5.0,8.0,Just Right,0.0,0.0
2519,Male,No,No,23.0,Other,No,2.0,7.0,7.0,5.0,7.0,2.0,2.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,No,3.0,8.0,8.0,4.0,7.0,6.0,Just Right,0.0,0.0
2520,Male,No,Yes,28.0,Asian/Pacific Islander/Asian-American,No,6.0,5.0,6.0,6.0,7.0,4.0,6.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,No,3.0,8.0,8.0,4.0,7.0,6.0,Just Right,0.0,0.0
2521,Male,No,No,22.0,European/Caucasion-American,No,2.0,3.0,3.0,3.0,5.0,2.0,2.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,No,2.0,9.0,9.0,8.0,9.0,5.0,Just Right,0.0,0.0
2522,Male,No,Yes,35.0,Asian/Pacific Islander/Asian-American,Yes,7.0,7.0,7.0,6.0,,,5.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,No,3.0,7.0,7.0,6.0,8.0,9.0,Just Right,0.0,0.0
2523,Male,No,No,30.0,Latino/Hispanic American,No,4.0,6.0,6.0,5.0,6.0,6.0,2.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,Yes,8.0,8.0,9.0,9.0,9.0,10.0,Just Right,0.0,0.0
2524,Male,No,Yes,24.0,Asian/Pacific Islander/Asian-American,No,4.0,4.0,4.0,3.0,3.0,3.0,3.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,Yes,9.0,10.0,8.0,8.0,8.0,5.0,Just Right,0.0,0.0
2525,Male,Yes,No,22.0,Black/African American,Yes,6.0,8.0,9.0,6.0,10.0,6.0,6.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,Yes,9.0,10.0,8.0,8.0,8.0,5.0,Just Right,0.0,0.0
2526,Male,No,No,22.0,Black/African American,No,7.0,7.0,8.0,9.0,8.0,8.0,6.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,Yes,6.0,8.0,9.0,9.0,9.0,5.0,Just Right,0.0,0.0
2527,Male,No,No,24.0,European/Caucasion-American,No,7.0,6.0,7.0,6.0,6.0,7.0,7.0,25.0,Statistics,Math,Asian/Pacific Islander/Asian-American,3.0,4.0,Queens,Seemed like a fan night out,Almost never,Twice a month,Paper Back Writer,Creative Arts/ Entertainment,No,6.0,6.0,6.0,7.0,6.0,10.0,Just Right,0.0,0.0
2528,Male,No,Yes,29.0,Asian/Pacific Islander/Asian-American,Yes,5.0,5.0,6.0,6.0,6.0,6.0,6.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,No,4.0,6.0,6.0,,5.0,,Just Right,1.0,0.0
2529,Male,No,No,23.0,Other,No,2.0,8.0,8.0,7.0,8.0,6.0,4.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,Yes,7.0,6.0,6.0,6.0,5.0,7.0,Just Right,1.0,0.0
2530,Male,Yes,Yes,28.0,Asian/Pacific Islander/Asian-American,Yes,7.0,8.0,7.0,6.0,5.0,6.0,7.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,Yes,8.0,7.0,7.0,6.0,7.0,8.0,Just Right,1.0,0.0
2531,Male,No,No,22.0,European/Caucasion-American,No,2.0,6.0,7.0,2.0,4.0,2.0,3.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,No,5.0,5.0,7.0,8.0,5.0,2.0,Just Right,1.0,0.0
2532,Male,Yes,Yes,35.0,Asian/Pacific Islander/Asian-American,Yes,5.0,7.0,7.0,5.0,,,6.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,Yes,5.0,6.0,6.0,2.0,,5.0,Just Right,1.0,0.0
2533,Male,No,No,30.0,Latino/Hispanic American,No,4.0,8.0,7.0,6.0,6.0,7.0,3.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,Yes,7.0,7.0,7.0,8.0,7.0,6.0,Just Right,1.0,0.0
2534,Male,No,Yes,24.0,Asian/Pacific Islander/Asian-American,No,6.0,7.0,7.0,5.0,5.0,6.0,7.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,Yes,7.0,7.0,,,,,Just Right,1.0,0.0
2535,Male,Yes,No,22.0,Black/African American,Yes,8.0,8.0,9.0,7.0,9.0,7.0,7.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,Yes,6.0,8.0,8.0,,8.0,,Just Right,1.0,0.0
2536,Male,No,No,22.0,Black/African American,No,6.0,8.0,10.0,9.0,10.0,8.0,8.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,No,5.0,7.0,6.0,5.0,5.0,,Just Right,1.0,0.0
2537,Male,No,No,24.0,European/Caucasion-American,No,8.0,8.0,8.0,7.0,6.0,5.0,8.0,24.0,Medical Informatics,Engineering,Asian/Pacific Islander/Asian-American,4.0,3.0,Kansas,Seemed like a fan night out,Almost never,Once a week,Professor,Academic / Research,No,7.0,7.0,6.0,6.0,5.0,3.0,Just Right,1.0,0.0
2538,Male,Yes,No,29.0,Asian/Pacific Islander/Asian-American,Yes,5.0,5.0,5.0,5.0,5.0,7.0,7.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,6.0,8.0,,,,10.0,Just Right,0.0,0.0
2539,Male,No,No,23.0,Other,No,4.0,6.0,7.0,7.0,6.0,7.0,4.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,,10.0,5.0,,,Just Right,0.0,0.0
2540,Male,No,No,28.0,Asian/Pacific Islander/Asian-American,No,5.0,5.0,5.0,5.0,5.0,5.0,2.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,,,,,,,Just Right,0.0,0.0
2541,Male,No,Yes,22.0,European/Caucasion-American,No,4.0,6.0,7.0,5.0,,4.0,4.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,4.0,,,,,,Just Right,0.0,0.0
2542,Male,No,No,35.0,Asian/Pacific Islander/Asian-American,No,4.0,7.0,7.0,5.0,,,4.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,,,,,,,Just Right,0.0,0.0
2543,Male,No,No,30.0,Latino/Hispanic American,No,4.0,8.0,7.0,6.0,6.0,7.0,3.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,7.0,7.0,8.0,,,Just Right,0.0,0.0
2544,Male,No,No,24.0,Asian/Pacific Islander/Asian-American,No,5.0,5.0,5.0,5.0,5.0,4.0,5.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,,,7.0,7.0,,,Just Right,0.0,0.0
2545,Male,No,No,22.0,Black/African American,No,4.0,4.0,4.0,4.0,4.0,4.0,4.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,,,,,,,Just Right,0.0,0.0
2546,Male,No,No,22.0,Black/African American,No,6.0,8.0,9.0,8.0,9.0,9.0,9.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,,,,,,,Just Right,0.0,0.0
2547,Male,No,Yes,24.0,European/Caucasion-American,No,6.0,6.0,6.0,6.0,6.0,6.0,6.0,26.0,"International Finance, Economic Policy",Business/Econ/Finance,European/Caucasion-American,10.0,5.0,nyc,To meet new people,Twice a month,Several times a week,finance,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,4.0,,,1.0,,1.0,Just Right,0.0,0.0
2548,Male,No,No,29.0,Asian/Pacific Islander/Asian-American,Yes,5.0,5.0,5.0,5.0,5.0,5.0,7.0,21.0,electrical engineering,Engineering,European/Caucasion-American,1.0,1.0,Atlanta,To meet new people,Once a week,Several times a week,academician,Academic / Research,No,4.0,5.0,5.0,5.0,5.0,5.0,Too little,0.0,0.0
2549,Male,Yes,No,23.0,Other,Yes,4.0,7.0,7.0,7.0,7.0,7.0,5.0,21.0,electrical engineering,Engineering,European/Caucasion-American,1.0,1.0,Atlanta,To meet new people,Once a week,Several times a week,academician,Academic / Research,Yes,6.0,5.0,6.0,5.0,5.0,5.0,Too little,0.0,0.0
2550,Male,No,No,28.0,Asian/Pacific Islander/Asian-American,No,7.0,5.0,6.0,8.0,6.0,4.0,4.0,21.0,electrical engineering,Engineering,European/Caucasion-American,1.0,1.0,Atlanta,To meet new people,Once a week,Several times a week,academician,Academic / Research,No,6.0,5.0,7.0,5.0,5.0,7.0,Too little,0.0,0.0
2551,Male,No,Yes,22.0,European/Caucasion-American,No,1.0,6.0,6.0,3.0,4.0,2.0,3.0,21.0,electrical engineering,Engineering,European/Caucasion-American,1.0,1.0,Atlanta,To meet new people,Once a week,Several times a week,academician,Academic / Research,No,3.0,4.0,5.0,5.0,5.0,5.0,Too little,0.0,0.0
2552,Male,No,No,35.0,Asian/Pacific Islander/Asian-American,No,5.0,6.0,7.0,5.0,,,5.0,21.0,electrical engineering,Engineering,European/Caucasion-American,1.0,1.0,Atlanta,To meet new people,Once a week,Several times a week,academician,Academic / Research,Yes,5.0,5.0,6.0,5.0,5.0,5.0,Too little,0.0,0.0
